rosbagTimestamp,data
742827000000,-0.3
742827000000,-0.3
742925000000,-0.3
743025000000,-0.3
743125000000,-0.3
743225000000,-0.3
743325000000,-0.3
743425000000,-0.3
743525000000,-0.3
743625000000,-0.3
743725000000,-0.310641035438
743825000000,-0.280230019242
743925000000,-0.27473088447
744025000000,-0.268690492958
744125000000,-0.252440726385
744225000000,-0.238364945166
744325000000,-0.194421020336
744425000000,-0.182648942806
744526000000,-0.16225551255
744626000000,-0.143724199384
744725000000,-0.125149687752
744825000000,-0.0657015973702
744925000000,-0.0423198137432
745025000000,-0.00478919781744
745125000000,-0.0197476269677
745227000000,-0.0104929767549
745325000000,0.0241215918213
745425000000,0.038840492256
745526000000,0.0476150140166
745627000000,0.00944935064763
745727000000,-0.0184391727671
745826000000,-0.00164659135044
745925000000,0.0166697688401
746025000000,0.0289459070191
746125000000,0.0236538620666
746226000000,0.0355222085491
746325000000,0.0307159498334
746425000000,0.0257051913068
746525000000,-0.0829817196354
746626000000,0.0196257354692
746725000000,0.00466239918023
746825000000,-0.0171744879335
746925000000,0.0343835055828
747025000000,0.0567733310163
747126000000,0.0153652830049
747225000000,0.0250142868608
747326000000,0.0379482666031
747425000000,0.0252954196185
747525000000,-0.0054678702727
747625000000,-0.0312298946083
747725000000,-0.0202246624976
747825000000,0.0378261078149
747925000000,0.0428447462618
748025000000,0.0201633889228
748125000000,-0.00762117467821
748226000000,0.00646744668484
748325000000,0.0306533100083
748425000000,-0.00762456096709
748525000000,0.000479185953736
748626000000,-0.0145148457959
748725000000,0.0286224829033
748825000000,0.0210431078449
748925000000,-0.0100259091705
749026000000,0.0158362910151
749125000000,0.0215273555368
749226000000,0.0171293839812
749325000000,0.0115393428132
749426000000,0.000268650241196
749527000000,-0.0130035718903
749626000000,0.030641714111
749725000000,0.0105402683839
749826000000,0.0373007636517
749925000000,0.0434604454786
750025000000,0.00412634480745
750126000000,0.00304387696087
750225000000,0.0262288246304
750326000000,-0.00231478083879
750425000000,-0.00742480438203
750528000000,-0.0461480887607
750625000000,-0.0043874271214
750726000000,-0.000595297664404
750826000000,-0.0243436377496
750925000000,0.004523367621
751025000000,0.00241041369736
751125000000,-0.0157807553187
751225000000,0.00820181518793
751325000000,0.0494522042572
751425000000,0.00854010693729
751525000000,0.0249798661098
751625000000,0.0227006450295
751725000000,-0.0782761219889
751825000000,-0.0231855856255
751925000000,0.00929316412657
752025000000,0.0395436920226
752125000000,0.00910010002553
752226000000,0.0125200860202
752325000000,0.023818503134
752425000000,0.0131792705506
752525000000,0.0100484713912
752625000000,-0.00188853405416
752725000000,0.00252048391849
752825000000,-0.00998588558286
752925000000,-0.00988687947392
753026000000,-0.0643671238795
753125000000,0.0268382839859
753225000000,0.0431642150506
753325000000,-0.0118543328717
753426000000,-0.034960697405
753525000000,-0.0107348505408
753626000000,-0.0196096850559
753726000000,0.066241572611
753825000000,0.072627093643
753925000000,0.00108727347106
754025000000,-0.0274724978954
754125000000,-0.0038823466748
754225000000,-0.0381045686081
754325000000,-0.00506302528083
754425000000,-0.0729509843513
754526000000,-0.0154464365914
754625000000,0.0496550919488
754725000000,0.0950888618827
754825000000,0.0418895557523
754925000000,0.0796585688367
755026000000,0.0497175147757
755125000000,0.0478788241744
755225000000,-0.00548370648175
755325000000,-0.0021674958989
755425000000,0.006636233069
755525000000,0.0403824541718
755625000000,0.0283919982612
755725000000,0.0287599526346
755828000000,0.0685514975339
755925000000,0.0536175873131
756025000000,0.043136363849
756126000000,0.101000783965
756225000000,0.112132675014
756325000000,0.122393476777
756425000000,0.120403012261
756525000000,0.129106816836
756625000000,0.123361892998
756725000000,0.0680497689173
756825000000,0.0891372123733
756925000000,0.136627943255
757026000000,0.103535872884
757125000000,0.148865028284
757225000000,0.11939708516
757325000000,0.063219377771
757425000000,0.107624399476
757525000000,0.125586956739
757625000000,0.134248474613
757726000000,0.125594398938
757825000000,0.157065720297
757925000000,0.172445363365
758025000000,0.140519227833
758125000000,0.149827038869
758225000000,0.160532548092
758325000000,0.206078308634
758426000000,0.0869920914993
758525000000,0.0694703375921
758626000000,0.165422019549
758725000000,0.181959666312
758825000000,0.10709754657
758925000000,0.177226249129
759025000000,0.195424675941
759126000000,0.162311762571
759225000000,0.174932259135
759325000000,0.195276742801
759425000000,0.129322905093
759525000000,0.186592673883
759625000000,0.116557445843
759725000000,0.218333283905
759826000000,0.155604488682
759926000000,0.175049768761
760025000000,0.182371493895
760125000000,0.18636399135
760225000000,0.20400634734
760326000000,0.198975992855
760425000000,0.226286666933
760525000000,0.133380453568
760625000000,0.158268547617
760725000000,0.158350190613
760825000000,0.234427881427
760926000000,0.202441873495
761025000000,0.197963637765
761125000000,0.157296989579
761225000000,0.195977322292
761325000000,0.230924666394
761426000000,0.268642308656
761525000000,0.205950748641
761625000000,0.199589724652
761725000000,0.289808371104
761825000000,0.154400082771
761927000000,0.218135488685
762026000000,0.177206926513
762126000000,0.188461022452
762226000000,0.159603990149
762326000000,0.197769646533
762425000000,0.20349648362
762525000000,0.139498875942
762625000000,0.140033181757
762726000000,0.237114371266
762825000000,0.228472731542
762925000000,0.192862426862
763025000000,0.151561172213
763125000000,0.198025021702
763225000000,0.225219427142
763325000000,0.198509899667
763425000000,0.16363799083
763525000000,0.153363060439
763625000000,0.231040074257
763725000000,0.210495485924
763825000000,0.138911166228
763925000000,0.215133665362
764026000000,0.179384178715
764127000000,0.21862101974
764226000000,0.260535476264
764325000000,0.188948179828
764426000000,0.23039490683
764527000000,0.164408693323
764626000000,0.202380452538
764725000000,0.180854037986
764825000000,0.223103533266
764925000000,0.285988726304
765026000000,0.200768023729
765125000000,0.259580882965
765226000000,0.149506702961
765326000000,0.118799417454
765425000000,0.157131379994
765525000000,0.118476738513
765626000000,0.137871217565
765725000000,0.173170433729
765826000000,0.181601459684
765926000000,0.240774709091
766026000000,0.197584124282
766125000000,0.196239780198
766225000000,0.215267575462
766325000000,0.190944367787
766425000000,0.220991258859
766525000000,0.230707446346
766625000000,0.182752474328
766725000000,0.200859769015
766825000000,0.183269036585
766925000000,0.192037971923
767025000000,0.192592829582
767126000000,0.232405088842
767226000000,0.222458658973
767326000000,0.19008886232
767425000000,0.168264804641
767525000000,0.152196897892
767626000000,0.246938211611
767725000000,0.214218084468
767825000000,0.222446026746
767925000000,0.192769816611
768026000000,0.235105172731
768125000000,0.195315131219
768225000000,0.177804420935
768325000000,0.208242224064
768425000000,0.216698510107
768525000000,0.232535925228
768625000000,0.142421123572
768725000000,0.177646355238
768826000000,0.192280840129
768925000000,0.218510844745
769026000000,0.255872082897
769125000000,0.176614127588
769226000000,0.208804558031
769325000000,0.229241343681
769425000000,0.211769745685
769525000000,0.222291626036
769629000000,0.228455148637
769725000000,0.19840023201
769825000000,0.165417980403
769925000000,0.141259428579
770025000000,0.181136287749
770125000000,0.229695755057
770225000000,0.145511434413
770325000000,0.255775213707
770426000000,0.230900600553
770526000000,0.268567164429
770625000000,0.278491437435
770726000000,0.218480022624
770825000000,0.170144566335
770925000000,0.204497451428
771025000000,0.207267899532
771127000000,0.191269474104
771225000000,0.213733047247
771325000000,0.202114230953
771425000000,0.219467711169
771526000000,0.279368950985
771626000000,0.21977975918
771725000000,0.162476595957
771825000000,0.246084010694
771925000000,0.173019541427
772025000000,0.227141846903
772126000000,0.208261875436
772225000000,0.255879133008
772326000000,0.172958405688
772425000000,0.179321011528
772525000000,0.159560488537
772626000000,0.147037885152
772725000000,0.203878087923
772826000000,0.237045997754
772925000000,0.150576174259
773025000000,0.161816068925
773125000000,0.17141074501
773225000000,0.134897515178
773325000000,0.133354254998
773425000000,0.143507461064
773525000000,0.15899558831
773625000000,0.122979508713
773726000000,0.141758145764
773825000000,0.107020402327
773925000000,0.0730600059032
774025000000,0.127817262895
774126000000,0.0854479651898
774225000000,0.078491659835
774325000000,0.092541818507
774425000000,0.123388212174
774526000000,0.132523125969
774625000000,0.0978591116145
774725000000,0.107478665188
774825000000,0.0744661660865
774926000000,0.032199067995
775025000000,0.0429334044456
775125000000,0.0941863227636
775226000000,0.0729850577191
775325000000,0.0621377117932
775425000000,0.0571882622316
775525000000,0.0129625657573
775625000000,0.0208811927587
775725000000,0.0320363985375
775825000000,0.0582851925865
775925000000,0.0410747276619
776025000000,0.0335340201855
776126000000,0.0345337241888
776225000000,0.0580666847527
776326000000,-0.0168094141409
776425000000,0.0487088430673
776526000000,0.0525410054252
776626000000,0.0280244294554
776725000000,0.00653596036136
776825000000,0.0811754502356
776925000000,0.0596149740741
777025000000,0.0296649131924
777125000000,0.039896751754
777226000000,-0.0332161299884
777326000000,0.0232940129936
777425000000,-0.0275246212259
777525000000,0.0011281510815
777626000000,0.020218949765
777726000000,0.0469388803467
777825000000,-0.00668996945024
777925000000,-0.00204964634031
778025000000,-0.0455029942095
778126000000,-0.0111873010173
778225000000,0.0316869961098
778325000000,0.0229208339006
778425000000,0.0374366892502
778525000000,0.0134575255215
778625000000,0.0583329200745
778727000000,-0.0150231067091
778825000000,0.0172476936132
778925000000,-0.0417475253344
779025000000,0.0406413581222
779126000000,0.00142684858292
779226000000,0.033712901175
779326000000,-0.00154454633594
779426000000,-0.0203003091738
779525000000,-0.00563306733966
779625000000,0.0150339799002
779725000000,0.00265891756862
