rosbagTimestamp,data
1618864460453848356,-0.3
1618864460453865647,-0.3
1618864462567988938,-0.3
1618864462807631492,-0.3
1618864463040559144,-0.3
1618864463279350255,-0.3
1618864463512998336,-0.3
1618864463739277096,-0.3
1618864463969932933,-0.3
1618864464195962026,-0.3
1618864464424125306,-0.310800093226
1618864464662876591,-0.301645586267
1618864464770352041,-0.303398842923
1618864464873759587,-0.28719796706
1618864464984667012,-0.255491849035
1618864465089092663,-0.235499230213
1618864465190875547,-0.209992115386
1618864465293366546,-0.187019516714
1618864465396939228,-0.153548778035
1618864465499472299,-0.142384114675
1618864465600858958,-0.155765587464
1618864465701897817,-0.0902587212622
1618864465802805927,-0.100576102734
1618864465905230839,-0.0572683857754
1618864466009133810,-0.0379738397896
1618864466109695918,0.0109481373802
1618864466212682565,0.00410974211991
1618864466316150195,-0.0104354368523
1618864466419566518,0.0263233305886
1618864466523505102,0.000389669090509
1618864466629831232,0.050692752935
1618864466731610904,0.0736742978916
1618864466838922167,0.00230074580759
1618864466940232781,-0.0192106263712
1618864467043458392,0.025938869454
1618864467144868469,-0.0010703811422
1618864467248487734,0.0260321944952
1618864467351036360,0.010917651467
1618864467453178650,0.0345090543851
1618864467555998090,0.00510999932885
1618864467659726088,-0.00214347615838
1618864467764252668,0.0366801610216
1618864467869140802,0.0392208704725
1618864467971841906,0.0199501225725
1618864468073684071,0.0211113654077
1618864468175881866,0.0190446134657
1618864468280669324,0.00998239498585
1618864468380841640,0.0117808887735
1618864468484700656,0.000215785577893
1618864468623095214,0.0539568532258
1618864468731395910,0.0305018564686
1618864468835164913,-0.0359537582844
1618864468939056423,0.0381555138156
1618864469050553821,0.0319358184934
1618864469149873946,0.0692875012755
1618864469254255331,-0.0236769225448
1618864469359768568,0.00943964440376
1618864469467205873,0.0305695850402
1618864469574648450,0.0504455864429
1618864469673499031,0.0449091456831
1618864469779354632,-0.030492878519
1618864469886080288,0.00229594763368
1618864469986816361,0.0055861370638
1618864470092160365,0.0110148005188
1618864470200184249,0.0303205428645
1618864470305938324,0.0125421732664
1618864470409744048,0.0299676032737
1618864470518607249,0.0284027159214
1618864470621439452,0.0329486774281
1618864470724217723,-0.0257506659254
1618864470829556254,-0.0137734469026
1618864470938553577,-0.0340749211609
1618864471040481717,0.00553629267961
1618864471143477965,0.017527712509
1618864471248960731,0.0493144160137
1618864471360165025,0.072453757748
1618864471461652825,0.0190367698669
1618864471564338771,0.0185474818572
1618864471670881637,-0.00638762209564
1618864471773928114,0.0248656142503
1618864471876959177,-0.00512653682381
1618864471982490675,0.045236823149
1618864472090584159,-0.0363120436668
1618864472193500221,-0.017800967209
1618864472297966637,0.0156988119707
1618864472404693779,-0.0244812024757
1618864472508805910,-0.0680003752932
1618864472613368002,-0.0116680730134
1618864472722740500,-0.0130211068317
1618864472827411370,0.00614410359412
1618864472930565406,0.0189331835136
1618864473034486365,0.0201504118741
1618864473144227588,0.0222813691944
1618864473249570310,0.00875148549676
1618864473354475289,0.0295933205634
1618864473463193557,-0.0153254559264
1618864473566625803,-0.0724612129852
1618864473671553821,-0.0303277531639
1618864473774996499,0.0148610267788
1618864473885712092,-0.0603742143139
1618864473991024040,-0.0364040406421
1618864474094379361,0.00196346454322
1618864474200332668,0.0270207151771
1618864474304606101,0.0100890798494
1618864474407115680,-0.0036813011393
1618864474514914237,0.0305987056345
1618864474618872689,-0.0273237815127
1618864474726588878,-0.0339672295377
1618864474831924850,0.0417823856696
1618864474938859132,-0.0312327742577
1618864475043729017,0.0187884960324
1618864475149203323,0.0223586652428
1618864475255673470,-0.0311417160556
1618864475361514134,-0.0218396289274
1618864475465675567,-0.00166228413582
1618864475571954420,0.0255165249109
1618864475677146147,0.0147917084396
1618864475783054933,-0.0159741761163
1618864475887751235,-0.0294819166884
1618864475994045613,-0.00937131047249
1618864476098936899,0.0213661529124
1618864476204481468,0.0162125788629
1618864476312161107,0.0281975055113
1618864476414331892,0.0167342461646
1618864476519092891,-0.0116956569254
1618864476624583884,0.0297084189951
1618864476730781805,0.0134571213275
1618864476835150551,-0.0146569954231
1618864476938324162,0.0367817394435
1618864477046768555,0.0271356832236
1618864477153610888,0.0746480925009
1618864477256229895,0.0577572640032
1618864477362108550,0.0494957752526
1618864477468982595,0.0453937742859
1618864477573142148,0.122009434737
1618864477677177151,0.142998158
1618864477785231355,0.0660097757354
1618864477889021798,0.0111399712041
1618864477993363561,0.124305771664
1618864478099417423,0.104039916769
1618864478207434352,0.108963676728
1618864478313161802,0.0094055859372
1618864478416337410,0.0595221705735
1618864478527353738,0.113848094828
1618864478630161542,0.091433015652
1618864478735483709,0.0112120583653
1618864478841951314,0.104669624008
1618864478946473705,0.169326627627
1618864479054209144,0.152199223638
1618864479159398045,0.191733373329
1618864479263298219,0.148036860861
1618864479366375981,0.165658410639
1618864479469785977,0.142462479882
1618864479576601227,0.166208229028
1618864479678709256,0.160614358261
1618864479787302174,0.116812233813
1618864479891382093,0.112175324
1618864479996536551,0.171533356421
1618864480101402883,0.122671848163
1618864480205200860,0.119545664638
1618864480311913624,0.172882771119
1618864480415628689,0.147289915942
1618864480520395728,0.124033130705
1618864480626443370,0.160560342483
1618864480734922879,0.163146280684
1618864480839349286,0.184930846095
1618864480945601667,0.149656779133
1618864481050853795,0.173618230037
1618864481152602728,0.222901305184
1618864481256831823,0.157207805198
1618864481362425093,0.145704247523
1618864481467114377,0.137710208539
1618864481570756505,0.172180172056
1618864481673594473,0.130361223128
1618864481778412664,0.172263610642
1618864481884455284,0.19685197901
1618864481987544270,0.188158109318
1618864482091846348,0.194236759096
1618864482197605013,0.13485855097
1618864482305381876,0.154928292148
1618864482414700334,0.175386263058
1618864482521437662,0.114986737259
1618864482625841702,0.14490410313
1618864482730049822,0.159011298325
1618864482839046186,0.163853899576
1618864482942577906,0.1875277129
1618864483048114913,0.156080490444
1618864483153555784,0.186949961819
1618864483256924437,0.189136231784
1618864483359992622,0.156439953949
1618864483468021458,0.126613359898
1618864483577277431,0.161489035469
1618864483682726617,0.205397810787
1618864483786929675,0.258540873881
1618864483895344556,0.190208737273
1618864483997900572,0.152274732012
1618864484101539245,0.14013839839
1618864484211173441,0.179909134284
1618864484317546999,0.205827501602
1618864484421789743,0.189095318317
1618864484528125173,0.138206708711
1618864484635599978,0.186973717529
1618864484741815102,0.174442698713
1618864484846112830,0.212418347131
1618864484955083035,0.114392585587
1618864485057463648,0.198817344848
1618864485162132507,0.218178438488
1618864485268017625,0.190640031826
1618864485373863242,0.173621184425
1618864485478179675,0.200400986243
1618864485583423462,0.173740014667
1618864485689132434,0.187899818178
1618864485793509302,0.194274710026
1618864485898324320,0.20900482405
1618864486005875138,0.185737697873
1618864486109063949,0.185335510643
1618864486213867440,0.139766813489
1618864486322035810,0.168416027213
1618864486426928682,0.140322473831
1618864486529296170,0.0982018660288
1618864486634863183,0.200722951442
1618864486741203632,0.217718198313
1618864486844947024,0.207644727081
1618864486949733555,0.131899374304
